latitude,longitude,status
52.77834687777777,-1.218680688888889,delivering
52.77840898888888,-1.2187560444444445,delivering
52.77847109999999,-1.2188314,delivering
52.7785687,-1.2189646999999997,delivering
52.778629366666664,-1.219053233333333,delivering
52.77869003333333,-1.2191417666666664,delivering
52.778750699999996,-1.2192302999999998,delivering
52.778811366666666,-1.2193188333333331,delivering
52.77887203333333,-1.2194073666666667,delivering
52.7789327,-1.2194959,delivering
52.77899336666666,-1.2195844333333334,delivering
52.77905403333333,-1.2196729666666668,delivering
52.779114699999994,-1.2197615000000002,delivering
52.779194999999994,-1.2198817000000002,delivering
52.779296399999986,-1.2200339000000016,delivering
52.77935982222221,-1.2201228000000015,delivering
52.77942324444443,-1.2202117000000015,delivering
52.779486666666656,-1.2203006000000012,delivering
52.779550088888875,-1.2203895000000011,delivering
52.7796135111111,-1.220478400000001,delivering
52.77967693333332,-1.220567300000001,delivering
52.779740355555546,-1.2206562000000007,delivering
52.779803777777765,-1.2207451000000007,delivering
52.77986719999999,-1.2208340000000006,delivering
52.779914299999994,-1.2209079000000005,delivering
52.77995401249999,-1.2210125750000005,delivering
52.779993725,-1.2211172500000005,delivering
52.780033437499995,-1.2212219250000005,delivering
52.78007314999999,-1.2213266000000005,delivering
52.7801128625,-1.2214312750000005,delivering
52.780152574999995,-1.2215359500000005,delivering
52.78019228749999,-1.2216406250000005,delivering
52.780232,-1.2217453000000005,delivering
52.780271712499996,-1.2218499750000005,delivering
52.780311424999994,-1.2219546500000005,delivering
52.7803511375,-1.2220593250000005,delivering
52.780390849999996,-1.2221640000000005,delivering
52.780430562499994,-1.2222686750000005,delivering
52.780470275,-1.2223733500000005,delivering
52.7805099875,-1.2224780250000005,delivering
52.780549699999995,-1.2225827000000005,delivering
52.7805894125,-1.2226873750000005,delivering
52.780629125,-1.2227920500000005,delivering
52.780668837499995,-1.2228967250000005,delivering
52.78070855,-1.2230014000000005,delivering
52.7807482625,-1.2231060750000005,delivering
52.780787974999996,-1.2232107500000005,delivering
52.7808276875,-1.2233154250000005,delivering
52.7808674,-1.2234201000000007,delivering
52.780907112499996,-1.2235247750000007,delivering
52.780946825,-1.2236294500000007,delivering
52.7809865375,-1.2237341250000007,delivering
52.78102625,-1.2238388000000007,delivering
52.7810659625,-1.2239434750000007,delivering
52.781105675,-1.2240481500000007,delivering
52.7811453875,-1.2241528250000007,delivering
52.7811851,-1.2242575000000007,delivering
52.7812248125,-1.2243621750000007,delivering
52.781264525,-1.2244668500000007,delivering
52.7813042375,-1.2245715250000007,delivering
52.78134395,-1.2246762000000007,delivering
52.7813836625,-1.2247808750000007,delivering
52.781423375,-1.2248855500000007,delivering
52.7814630875,-1.2249902250000007,delivering
52.7815028,-1.2250949000000007,delivering
52.7815425125,-1.2251995750000007,delivering
52.781582225,-1.2253042500000006,delivering
52.7816219375,-1.2254089250000006,delivering
52.781661650000004,-1.2255136000000006,delivering
52.7817013625,-1.2256182750000006,delivering
52.781741075,-1.2257229500000006,delivering
52.781780787500004,-1.2258276250000006,delivering
52.7818205,-1.2259323000000006,delivering
52.781838,-1.2260544750000006,delivering
52.7818555,-1.2261766500000004,delivering
52.781873,-1.2262988250000004,delivering
52.781890499999996,-1.2264210000000002,delivering
52.781907999999994,-1.2265431750000002,delivering
52.78192549999999,-1.2266653500000002,delivering
52.78194299999999,-1.226787525,delivering
52.78196049999999,-1.2269097,delivering
52.78195240000001,-1.2270815,delivering
52.781907100000005,-1.2271895714285714,delivering
52.78186180000001,-1.2272976428571432,delivering
52.781816500000005,-1.2274057142857147,delivering
52.7817712,-1.2275137857142864,delivering
52.7817259,-1.2276218571428579,delivering
52.7816806,-1.2277299285714296,delivering
52.7816353,-1.227838000000001,delivering
52.78157281666667,-1.2279234166666675,delivering
52.78151033333333,-1.2280088333333339,delivering
52.78144785,-1.2280942500000003,delivering
52.78138536666667,-1.228179666666667,delivering
52.78132288333333,-1.2282650833333333,delivering
52.7812604,-1.2283504999999997,delivering
52.7813109,-1.228445292307692,delivering
52.7813614,-1.2285400846153844,delivering
52.781411899999995,-1.2286348769230768,delivering
52.781462399999995,-1.2287296692307694,delivering
52.781512899999996,-1.2288244615384618,delivering
52.781563399999996,-1.2289192538461542,delivering
52.78161389999999,-1.2290140461538466,delivering
52.78166439999999,-1.229108838461539,delivering
52.78171489999999,-1.2292036307692313,delivering
52.78176539999999,-1.229298423076924,delivering
52.781815899999984,-1.2293932153846163,delivering
52.781866399999984,-1.2294880076923087,delivering
52.781916899999985,-1.229582800000001,delivering
52.78199086249999,-1.229517325000001,delivering
52.782064824999985,-1.2294518500000011,delivering
52.78213878749999,-1.2293863750000011,delivering
52.782212749999985,-1.2293209000000012,delivering
52.78228671249999,-1.2292554250000014,delivering
52.78236067499999,-1.2291899500000014,delivering
52.78243463749999,-1.2291244750000014,delivering
52.78250859999999,-1.2290590000000015,delivering
52.78254917499999,-1.2291726000000014,delivering
52.78258975,-1.2292862000000013,delivering
52.782630325,-1.2293998000000013,delivering
52.7826709,-1.2295134000000012,delivering
52.782711475,-1.2296270000000011,delivering
52.78275205,-1.229740600000001,delivering
52.782792625000006,-1.229854200000001,delivering
52.782833200000006,-1.229967800000001,picking
52.782792625000006,-1.229854200000001,picking
52.78275205,-1.229740600000001,picking
52.782711475,-1.2296270000000011,picking
52.7826709,-1.2295134000000012,picking
52.782630325,-1.2293998000000013,picking
52.78258975,-1.2292862000000013,picking
52.78254917499999,-1.2291726000000014,picking
52.78250859999999,-1.2290590000000015,picking
52.78243463749999,-1.2291244750000014,picking
52.78236067499999,-1.2291899500000014,picking
52.78228671249999,-1.2292554250000014,picking
52.782212749999985,-1.2293209000000012,picking
52.78213878749999,-1.2293863750000011,picking
52.782064824999985,-1.2294518500000011,picking
52.78199086249999,-1.229517325000001,picking
52.781916899999985,-1.229582800000001,picking
52.781866399999984,-1.2294880076923087,picking
52.781815899999984,-1.2293932153846163,picking
52.78176539999999,-1.229298423076924,picking
52.78171489999999,-1.2292036307692313,picking
52.78166439999999,-1.229108838461539,picking
52.78161389999999,-1.2290140461538466,picking
52.781563399999996,-1.2289192538461542,picking
52.781512899999996,-1.2288244615384618,picking
52.781462399999995,-1.2287296692307694,picking
52.781411899999995,-1.2286348769230768,picking
52.7813614,-1.2285400846153844,picking
52.7813109,-1.228445292307692,picking
52.7812604,-1.2283504999999997,picking
52.78132288333333,-1.2282650833333333,picking
52.78138536666667,-1.228179666666667,picking
52.78144785,-1.2280942500000003,picking
52.78151033333333,-1.2280088333333339,picking
52.78157281666667,-1.2279234166666675,picking
52.7816353,-1.227838000000001,picking
52.78171188571429,-1.2277936857142868,picking
52.78178847142857,-1.2277493714285723,picking
52.78186505714286,-1.227705057142858,picking
52.78194164285715,-1.2276607428571435,picking
52.78201822857144,-1.2276164285714293,picking
52.78209481428572,-1.2275721142857148,picking
52.78217140000001,-1.2275278000000005,picking
52.782204300000004,-1.2275407999999999,picking
52.782262466666666,-1.22747865,picking
52.782320633333335,-1.2274165,picking
52.7823788,-1.2273543499999997,picking
52.78243696666666,-1.2272921999999997,picking
52.78249513333333,-1.2272300499999997,picking
52.78255329999999,-1.2271678999999998,picking
52.7825591,-1.2270000000000003,picking
52.782508033333336,-1.2268718,picking
52.78245696666667,-1.2267435999999998,picking
52.78240590000001,-1.2266153999999996,picking
52.78235990000001,-1.2265797999999999,picking
52.782292475000006,-1.2264988625,picking
52.78222505000001,-1.226417925,picking
52.78215762500001,-1.2263369875,picking
52.782090200000006,-1.2262560500000004,picking
52.782022775,-1.2261751125000004,picking
52.781955350000004,-1.2260941750000005,picking
52.78188792500001,-1.2260132375000006,picking
52.7818205,-1.2259323000000006,picking
52.781780787500004,-1.2258276250000006,picking
52.781741075,-1.2257229500000006,picking
52.7817013625,-1.2256182750000006,picking
52.781661650000004,-1.2255136000000006,picking
52.7816219375,-1.2254089250000006,picking
52.781582225,-1.2253042500000006,picking
52.7815425125,-1.2251995750000007,picking
52.7815028,-1.2250949000000007,picking
52.7814630875,-1.2249902250000007,picking
52.781423375,-1.2248855500000007,picking
52.7813836625,-1.2247808750000007,picking
52.78134395,-1.2246762000000007,picking
52.7813042375,-1.2245715250000007,picking
52.781264525,-1.2244668500000007,picking
52.7812248125,-1.2243621750000007,picking
52.7811851,-1.2242575000000007,picking
52.7811453875,-1.2241528250000007,picking
52.781105675,-1.2240481500000007,picking
52.7810659625,-1.2239434750000007,picking
52.78102625,-1.2238388000000007,picking
52.7809865375,-1.2237341250000007,picking
52.780946825,-1.2236294500000007,picking
52.780907112499996,-1.2235247750000007,picking
52.7808674,-1.2234201000000007,picking
52.7808276875,-1.2233154250000005,picking
52.780787974999996,-1.2232107500000005,picking
52.7807482625,-1.2231060750000005,picking
52.78070855,-1.2230014000000005,picking
52.780668837499995,-1.2228967250000005,picking
52.780629125,-1.2227920500000005,picking
52.7805894125,-1.2226873750000005,picking
52.780549699999995,-1.2225827000000005,picking
52.7805099875,-1.2224780250000005,picking
52.780470275,-1.2223733500000005,picking
52.780430562499994,-1.2222686750000005,picking
52.780390849999996,-1.2221640000000005,picking
52.7803511375,-1.2220593250000005,picking
52.780311424999994,-1.2219546500000005,picking
52.780271712499996,-1.2218499750000005,picking
52.780232,-1.2217453000000005,picking
52.78019228749999,-1.2216406250000005,picking
52.780152574999995,-1.2215359500000005,picking
52.7801128625,-1.2214312750000005,picking
52.78007314999999,-1.2213266000000005,picking
52.780033437499995,-1.2212219250000005,picking
52.779993725,-1.2211172500000005,picking
52.77995401249999,-1.2210125750000005,picking
52.779914299999994,-1.2209079000000005,picking
52.77986719999999,-1.2208340000000006,picking
52.779803777777765,-1.2207451000000007,picking
52.779740355555546,-1.2206562000000007,picking
52.77967693333332,-1.220567300000001,picking
52.7796135111111,-1.220478400000001,picking
52.779550088888875,-1.2203895000000011,picking
52.779486666666656,-1.2203006000000012,picking
52.77942324444443,-1.2202117000000015,picking
52.77935982222221,-1.2201228000000015,picking
52.779296399999986,-1.2200339000000016,picking
52.779194999999994,-1.2198817000000002,picking
52.779114699999994,-1.2197615000000002,picking
52.77905403333333,-1.2196729666666668,picking
52.77899336666666,-1.2195844333333334,picking
52.7789327,-1.2194959,picking
52.77887203333333,-1.2194073666666667,picking
52.778811366666666,-1.2193188333333331,picking
52.778750699999996,-1.2192302999999998,picking
52.77869003333333,-1.2191417666666664,picking
52.778629366666664,-1.219053233333333,picking
52.7785687,-1.2189646999999997,picking
52.77847109999999,-1.2188314,picking
52.77840898888888,-1.2187560444444445,picking
52.77834687777777,-1.218680688888889,picking
52.77828476666666,-1.2186053333333335,picking
52.778222655555545,-1.218529977777778,picking
52.77816054444444,-1.2184546222222228,picking
52.77809843333333,-1.2183792666666673,picking
52.77803632222221,-1.2183039111111118,picking
52.77797421111111,-1.2182285555555563,picking
52.777912099999995,-1.2181532000000008,picking
52.777851683333324,-1.2180734083333342,picking
52.77779126666666,-1.2179936166666674,picking
52.77773084999999,-1.2179138250000008,picking
52.77767043333333,-1.2178340333333342,picking
52.77761001666666,-1.2177542416666673,picking
52.777549599999986,-1.2176744500000007,picking
52.77748918333332,-1.2175946583333341,picking
52.77742876666665,-1.2175148666666673,picking
52.77736834999999,-1.2174350750000007,picking
52.77730793333332,-1.217355283333334,picking
52.777247516666655,-1.2172754916666673,picking
52.777187099999985,-1.2171957000000007,picking
52.77711629999999,-1.2170753500000009,picking
52.77704549999999,-1.2169550000000011,picking
52.7770004875,-1.2168534125000008,picking
52.776955474999994,-1.2167518250000007,picking
52.7769104625,-1.2166502375000006,picking
52.77686545,-1.2165486500000002,picking
52.7768204375,-1.2164470625,picking
52.776775425000004,-1.2163454749999998,picking
52.7767304125,-1.2162438874999997,picking
52.776685400000005,-1.2161422999999993,picking
52.77664370000001,-1.2159567000000007,picking
52.77658200689656,-1.2160211241379317,picking
52.776520313793114,-1.2160855482758626,picking
52.77645862068966,-1.2161499724137936,picking
52.77639692758621,-1.2162143965517247,picking
52.776335234482765,-1.2162788206896558,picking
52.77627354137932,-1.2163432448275866,picking
52.77621184827587,-1.2164076689655177,picking
52.77615015517242,-1.2164720931034487,picking
52.77608846206897,-1.2165365172413798,picking
52.77602676896552,-1.2166009413793106,picking
52.775965075862075,-1.2166653655172417,picking
52.77590338275863,-1.2167297896551728,picking
52.775841689655174,-1.2167942137931036,picking
52.77577999655173,-1.2168586379310347,picking
52.77571830344828,-1.2169230620689657,picking
52.77565661034483,-1.2169874862068968,picking
52.77559491724138,-1.2170519103448276,picking
52.77553322413793,-1.2171163344827587,picking
52.77547153103448,-1.2171807586206898,picking
52.775409837931036,-1.2172451827586206,picking
52.77534814482759,-1.2173096068965517,picking
52.775286451724135,-1.2173740310344827,picking
52.77522475862069,-1.2174384551724138,picking
52.77516306551724,-1.2175028793103446,picking
52.77510137241379,-1.2175673034482757,picking
52.775039679310346,-1.2176317275862067,picking
52.77497798620689,-1.2176961517241378,picking
52.774916293103445,-1.2177605758620687,picking
52.7748546,-1.2178249999999997,picking
52.774801257142855,-1.2177171142857142,picking
52.77474791428571,-1.2176092285714286,picking
52.77469457142857,-1.217501342857143,picking
52.77464122857142,-1.2173934571428577,picking
52.774587885714276,-1.2172855714285722,picking
52.77453454285713,-1.2171776857142866,picking
52.77448119999999,-1.217069800000001,picking
52.774428114285705,-1.216973700000001,picking
52.77437502857142,-1.216877600000001,picking
52.774321942857135,-1.2167815000000008,picking
52.77426885714286,-1.2166854000000007,picking
52.77421577142857,-1.2165893000000005,picking
52.77416268571429,-1.2164932000000006,picking
52.7741096,-1.2163971000000005,picking
52.77404601875,-1.2164744500000004,picking
52.7739824375,-1.2165518000000004,picking
52.77391885625,-1.2166291500000004,picking
52.773855275,-1.2167065000000004,picking
52.77379169375,-1.2167838500000003,picking
52.7737281125,-1.2168612000000003,picking
52.77366453125,-1.2169385500000003,picking
52.77360095,-1.2170159000000003,picking
52.77353736875,-1.2170932500000002,picking
52.773473787499995,-1.2171706000000002,picking
52.77341020625,-1.2172479500000002,picking
52.773346624999995,-1.2173253000000002,picking
52.77328304375,-1.2174026500000001,picking
52.773219462499995,-1.2174800000000001,picking
52.77315588125,-1.21755735,picking
52.773092299999995,-1.2176347,picking
52.773037286666664,-1.2175453,picking
52.77298227333333,-1.2174559,picking
52.772927259999996,-1.2173665000000002,picking
52.77287224666666,-1.2172771000000002,picking
52.77281723333333,-1.2171877000000002,picking
52.77276222,-1.2170983000000002,picking
52.77270720666666,-1.2170089000000002,picking
52.77265219333333,-1.2169195000000004,picking
52.77259717999999,-1.2168301000000004,picking
52.77254216666666,-1.2167407000000003,picking
52.77248715333333,-1.2166513000000003,picking
52.77243213999999,-1.2165619000000003,picking
52.77237712666666,-1.2164725000000005,picking
52.772322113333324,-1.2163831000000005,picking
52.77226709999999,-1.2162937000000005,picking
52.77227227499999,-1.2161580000000005,picking
52.77227744999999,-1.2160223000000006,picking
52.772282624999995,-1.2158866000000006,picking
52.772287799999994,-1.2157509000000006,picking
52.77221267499999,-1.2157812250000004,picking
52.77213755,-1.2158115500000002,picking
52.772062424999994,-1.2158418750000002,picking
52.77198729999999,-1.2158722,picking
52.77194199230769,-1.215772123076923,picking
52.77189668461538,-1.2156720461538462,picking
52.771851376923074,-1.2155719692307692,picking
52.77180606923076,-1.2154718923076924,picking
52.77176076153846,-1.2153718153846154,picking
52.77171545384615,-1.2152717384615386,picking
52.771670146153845,-1.2151716615384616,picking
52.771624838461534,-1.2150715846153848,picking
52.77157953076923,-1.2149715076923078,picking
52.77153422307692,-1.214871430769231,picking
52.771488915384616,-1.214771353846154,picking
52.771443607692305,-1.2146712769230772,picking
52.7713983,-1.2145712000000002,picking
52.77134544285715,-1.2144639142857143,picking
52.771292585714285,-1.2143566285714285,picking
52.77123972857143,-1.2142493428571426,picking
52.771186871428576,-1.2141420571428567,picking
52.77113401428572,-1.2140347714285709,picking
52.77108115714286,-1.213927485714285,picking
52.771028300000005,-1.2138201999999991,picking
52.7709782,-1.213718416666666,picking
52.770928100000006,-1.2136166333333325,picking
52.77087800000001,-1.2135148499999993,picking
52.77082790000001,-1.213413066666666,picking
52.770777800000005,-1.2133112833333326,picking
52.77072770000001,-1.2132094999999994,picking
52.77065365,-1.21332925,picking
52.770579599999984,-1.2134490000000004,picking
52.77053621176469,-1.2133453882352945,picking
52.770492823529395,-1.2132417764705885,picking
52.770449435294104,-1.2131381647058825,picking
52.770406047058806,-1.2130345529411766,picking
52.770362658823515,-1.2129309411764706,picking
52.770319270588224,-1.2128273294117646,picking
52.77027588235293,-1.2127237176470587,picking
52.770232494117636,-1.2126201058823527,picking
52.77018910588234,-1.2125164941176467,picking
52.77014571764705,-1.2124128823529408,picking
52.77010232941175,-1.2123092705882348,picking
52.77005894117646,-1.2122056588235288,picking
52.77001555294117,-1.2121020470588229,picking
52.76997216470587,-1.2119984352941169,picking
52.76992877647058,-1.211894823529411,picking
52.76988538823528,-1.211791211764705,picking
52.76984199999999,-1.211687599999999,picking
52.76977598749999,-1.2117640124999993,picking
52.76970997499999,-1.2118404249999994,picking
52.76964396249999,-1.2119168374999998,picking
52.769577949999984,-1.21199325,picking
52.769511937499985,-1.2120696625000003,picking
52.769445924999985,-1.2121460750000006,picking
52.769379912499986,-1.2122224875000007,picking
52.769313899999986,-1.212298900000001,picking
52.769280544117635,-1.212187455882354,picking
52.76924718823528,-1.212076011764707,picking
52.769213832352925,-1.2119645676470598,picking
52.769180476470574,-1.2118531235294128,picking
52.76914712058822,-1.2117416794117657,picking
52.76911376470587,-1.2116302352941188,picking
52.76908040882352,-1.2115187911764718,picking
52.76904705294117,-1.2114073470588247,picking
52.76901369705881,-1.2112959029411776,picking
52.76898034117646,-1.2111844588235305,picking
52.76894698529411,-1.2110730147058835,picking
52.768913629411756,-1.2109615705882364,picking
52.768880273529405,-1.2108501264705893,picking
52.76884691764705,-1.2107386823529422,picking
52.768813561764695,-1.2106272382352952,picking
52.768780205882344,-1.210515794117648,picking
52.76874684999999,-1.210404350000001,picking
52.76871349411764,-1.2102929058823542,picking
52.76868013823529,-1.210181461764707,picking
52.76864678235293,-1.21007001764706,picking
52.76861342647058,-1.209958573529413,picking
52.76858007058823,-1.2098471294117659,picking
52.76854671470588,-1.2097356852941188,picking
52.768513358823526,-1.2096242411764717,picking
52.768480002941175,-1.2095127970588246,picking
52.768446647058816,-1.2094013529411776,picking
52.768413291176465,-1.2092899088235305,picking
52.768379935294114,-1.2091784647058834,picking
52.76834657941176,-1.2090670205882366,picking
52.76831322352941,-1.2089555764705895,picking
52.76827986764706,-1.2088441323529424,picking
52.7682465117647,-1.2087326882352953,picking
52.76821315588235,-1.2086212441176483,picking
52.7681798,-1.2085098000000012,picking
52.76813721428571,-1.2084134571428584,picking
52.768094628571426,-1.2083171142857154,picking
52.768052042857136,-1.2082207714285726,picking
52.76800945714285,-1.2081244285714299,picking
52.76796687142856,-1.208028085714287,picking
52.76792428571428,-1.207931742857144,picking
52.76788169999999,-1.2078354000000013,picking
52.76780612499999,-1.2079068000000013,picking
52.767730549999996,-1.2079782000000012,picking
52.767654975,-1.208049600000001,picking
52.7675794,-1.2081210000000009,picking
52.76750988888889,-1.2081852333333343,picking
52.76744037777778,-1.2082494666666674,picking
52.76737086666667,-1.2083137000000008,picking
52.76730135555555,-1.208377933333334,picking
52.767231844444446,-1.2084421666666674,picking
52.76716233333333,-1.2085064000000005,picking
52.76709282222222,-1.208570633333334,picking
52.76702331111111,-1.208634866666667,picking
52.766953799999996,-1.2086991000000005,picking
52.76687783999999,-1.2087565200000006,picking
52.766801879999996,-1.2088139400000006,picking
52.76672591999999,-1.2088713600000007,picking
52.766649959999995,-1.2089287800000008,picking
52.76657399999999,-1.208986200000001,picking
52.766499259999996,-1.2089535400000007,picking
52.766424519999994,-1.2089208800000006,picking
52.76634978,-1.2088882200000004,picking
52.76627504,-1.2088555600000004,picking
52.7662003,-1.2088229000000001,picking
52.76611925,-1.2087096999999998,picking
52.7660382,-1.2085964999999994,picking
52.765978591666666,-1.2085127166666663,picking
52.76591898333333,-1.208428933333333,picking
52.76585937499999,-1.2083451499999998,picking
52.76579976666666,-1.2082613666666664,picking
52.76574015833333,-1.2081775833333332,picking
52.76568054999999,-1.2080937999999999,picking
52.765620941666654,-1.2080100166666667,picking
52.76556133333332,-1.2079262333333336,picking
52.76550172499999,-1.2078424500000002,picking
52.765442116666655,-1.207758666666667,picking
52.76538250833332,-1.2076748833333337,picking
52.76532289999999,-1.2075911000000006,picking
52.765258999999986,-1.2077109000000004,picking
52.765195099999985,-1.2078307000000004,picking
52.765131199999985,-1.2079505000000001,delivering
52.765195099999985,-1.2078307000000004,delivering
52.765258999999986,-1.2077109000000004,delivering
52.76532289999999,-1.2075911000000006,delivering
52.76538250833332,-1.2076748833333337,delivering
52.765442116666655,-1.207758666666667,delivering
52.76550172499999,-1.2078424500000002,delivering
52.76556133333332,-1.2079262333333336,delivering
52.765620941666654,-1.2080100166666667,delivering
52.76568054999999,-1.2080937999999999,delivering
52.76574015833333,-1.2081775833333332,delivering
52.76579976666666,-1.2082613666666664,delivering
52.76585937499999,-1.2083451499999998,delivering
52.76591898333333,-1.208428933333333,delivering
52.765978591666666,-1.2085127166666663,delivering
52.7660382,-1.2085964999999994,delivering
52.76611925,-1.2087096999999998,delivering
52.7662003,-1.2088229000000001,delivering
52.76627504,-1.2088555600000004,delivering
52.76634978,-1.2088882200000004,delivering
52.766424519999994,-1.2089208800000006,delivering
52.766499259999996,-1.2089535400000007,delivering
52.76657399999999,-1.208986200000001,delivering
52.76665136666666,-1.2090170000000007,delivering
52.76672873333333,-1.2090478000000007,delivering
52.7668061,-1.2090786000000004,delivering
52.76688346666666,-1.2091094000000002,delivering
52.766960833333336,-1.2091402000000002,delivering
52.7670382,-1.209171,delivering
52.76714859999999,-1.2092330000000011,delivering
52.76724959999999,-1.2092518000000005,delivering
52.76735059999999,-1.2092706,delivering
52.76741969999999,-1.2092072,delivering
52.767488799999995,-1.2091438,delivering
52.76755789999999,-1.2090804000000004,delivering
52.767627,-1.2090170000000005,delivering
52.767696099999995,-1.2089536000000005,delivering
52.7677652,-1.2088902000000006,delivering
52.7678343,-1.2088268000000006,delivering
52.767903399999994,-1.2087634000000007,delivering
52.7679725,-1.2087000000000008,delivering
52.7680416,-1.208636600000001,delivering
52.7681107,-1.2085732000000011,delivering
52.7681798,-1.2085098000000012,delivering
52.76821315588235,-1.2086212441176483,delivering
52.7682465117647,-1.2087326882352953,delivering
52.76827986764706,-1.2088441323529424,delivering
52.76831322352941,-1.2089555764705895,delivering
52.76834657941176,-1.2090670205882366,delivering
52.768379935294114,-1.2091784647058834,delivering
52.768413291176465,-1.2092899088235305,delivering
52.768446647058816,-1.2094013529411776,delivering
52.768480002941175,-1.2095127970588246,delivering
52.768513358823526,-1.2096242411764717,delivering
52.76854671470588,-1.2097356852941188,delivering
52.76858007058823,-1.2098471294117659,delivering
52.76861342647058,-1.209958573529413,delivering
52.76864678235293,-1.21007001764706,delivering
52.76868013823529,-1.210181461764707,delivering
52.76871349411764,-1.2102929058823542,delivering
52.76874684999999,-1.210404350000001,delivering
52.768780205882344,-1.210515794117648,delivering
52.768813561764695,-1.2106272382352952,delivering
52.76884691764705,-1.2107386823529422,delivering
52.768880273529405,-1.2108501264705893,delivering
52.768913629411756,-1.2109615705882364,delivering
52.76894698529411,-1.2110730147058835,delivering
52.76898034117646,-1.2111844588235305,delivering
52.76901369705881,-1.2112959029411776,delivering
52.76904705294117,-1.2114073470588247,delivering
52.76908040882352,-1.2115187911764718,delivering
52.76911376470587,-1.2116302352941188,delivering
52.76914712058822,-1.2117416794117657,delivering
52.769180476470574,-1.2118531235294128,delivering
52.769213832352925,-1.2119645676470598,delivering
52.76924718823528,-1.212076011764707,delivering
52.769280544117635,-1.212187455882354,delivering
52.769313899999986,-1.212298900000001,delivering
52.769379912499986,-1.2122224875000007,delivering
52.769445924999985,-1.2121460750000006,delivering
52.769511937499985,-1.2120696625000003,delivering
52.769577949999984,-1.21199325,delivering
52.76964396249999,-1.2119168374999998,delivering
52.76970997499999,-1.2118404249999994,delivering
52.76977598749999,-1.2117640124999993,delivering
52.76984199999999,-1.211687599999999,delivering
52.76991318571427,-1.211639742857142,delivering
52.76998437142856,-1.211591885714285,delivering
52.77005555714285,-1.211544028571428,delivering
52.77012674285714,-1.2114961714285712,delivering
52.77019792857142,-1.2114483142857142,delivering
52.77026911428571,-1.2114004571428574,delivering
52.770340299999994,-1.2113526000000003,delivering
52.770415928571424,-1.211295628571429,delivering
52.770491557142854,-1.2112386571428575,delivering
52.770567185714285,-1.211181685714286,delivering
52.770642814285715,-1.2111247142857144,delivering
52.770718442857145,-1.211067742857143,delivering
52.770794071428575,-1.2110107714285716,delivering
52.770869700000006,-1.2109538000000002,delivering
52.77094561250001,-1.2109307125000002,delivering
52.771021525,-1.2109076250000002,delivering
52.7710974375,-1.2108845375000001,delivering
52.77117335,-1.2108614500000003,delivering
52.7712492625,-1.2108383625000003,delivering
52.771325175,-1.2108152750000003,delivering
52.771401087499996,-1.2107921875000003,delivering
52.771477,-1.2107691000000003,delivering
52.77155285,-1.2107483300000002,delivering
52.771628699999994,-1.2107275600000003,delivering
52.771704549999995,-1.2107067900000001,delivering
52.7717804,-1.2106860200000003,delivering
52.77185625,-1.2106652500000001,delivering
52.771932099999994,-1.21064448,delivering
52.772007949999995,-1.2106237100000001,delivering
52.7720838,-1.21060294,delivering
52.77215964999999,-1.2105821700000001,delivering
52.772235499999994,-1.2105614,delivering
52.7722206,-1.210487600000001,delivering
52.77227936363636,-1.2104086727272736,delivering
52.772338127272725,-1.2103297454545463,delivering
52.772396890909086,-1.2102508181818188,delivering
52.77245565454545,-1.2101718909090915,delivering
52.772514418181814,-1.210092963636364,delivering
52.77257318181818,-1.2100140363636367,delivering
52.77263194545454,-1.2099351090909092,delivering
52.77269070909091,-1.2098561818181819,delivering
52.77274947272727,-1.2097772545454544,delivering
52.77280823636364,-1.209698327272727,delivering
52.772867,-1.2096193999999996,delivering
52.77291987142857,-1.209532271428571,delivering
52.77297274285714,-1.2094451428571427,delivering
52.773025614285714,-1.209358014285714,delivering
52.77307848571429,-1.2092708857142858,delivering
52.77313135714286,-1.2091837571428572,delivering
52.77318422857143,-1.2090966285714289,delivering
52.7732371,-1.2090095000000003,delivering
52.773290700000004,-1.2091044272727276,delivering
52.7733443,-1.209199354545455,delivering
52.7733979,-1.2092942818181822,delivering
52.7734515,-1.2093892090909095,delivering
52.773505099999994,-1.2094841363636368,delivering
52.773558699999995,-1.2095790636363641,delivering
52.77361229999999,-1.2096739909090914,delivering
52.77366589999999,-1.2097689181818188,delivering
52.77371949999999,-1.209863845454546,delivering
52.773773099999985,-1.2099587727272734,delivering
52.77382669999999,-1.2100537000000007,delivering
52.77386937999999,-1.2101697600000008,delivering
52.77391205999999,-1.2102858200000008,delivering
52.77395473999999,-1.210401880000001,delivering
52.77399741999999,-1.210517940000001,delivering
52.77404009999999,-1.210634000000001,delivering
52.77408689999999,-1.210743100000001,delivering
52.77413369999999,-1.2108522000000008,delivering
52.7741805,-1.2109613000000006,delivering
52.7742273,-1.2110704000000005,delivering
52.7742896,-1.2111645000000006,delivering
52.7743519,-1.2112586000000007,delivering
52.7744142,-1.211352700000001,delivering
52.7744765,-1.2114468000000012,delivering
52.7745388,-1.2115409000000013,delivering
52.774597766666666,-1.211626200000001,delivering
52.77465673333334,-1.2117115000000007,delivering
52.7747157,-1.2117968000000006,delivering
52.774774666666666,-1.2118821000000004,delivering
52.77483363333334,-1.2119674,delivering
52.7748926,-1.2120526999999999,delivering
52.7749523,-1.2121301142857144,delivering
52.775012000000004,-1.2122075285714287,delivering
52.775071700000005,-1.2122849428571432,delivering
52.7751314,-1.2123623571428574,delivering
